$S PC/LIMS V1
$S Devices V1
$S device PC Control V1
P 3.0	S 2213520755
$E
$S device 841 Titrando V1
P 5.841.0014	S 02102
$S ADC1
ADC 3.770.0110	S 08679
$E
$S MSB1
$S 801
S 06255	
$E
$E
$S MSB4
$S 800
S 06203	
$E
$E
$E
$E
$S Sample data V1
241206_Anoxia_V2_1.78		10.0	mL
$E
$S MPL V1
$S Mode 1
1	0.0	5.960	30.00000	0.0	25.0
2	21.3	5.965	30.00100	0.0	25.0
3	22.0	5.965	30.02000	1589.3	25.0
4	24.0	5.959	30.11700	3159.7	25.0
5	26.0	5.945	30.27300	4521.3	25.0
6	28.0	5.926	30.48000	6058.1	25.0
7	30.0	5.895	30.73100	7391.6	25.0
8	32.0	5.883	31.02100	8587.3	25.0
9	34.0	5.860	31.34500	9655.0	25.0
10	36.0	5.855	31.67800	10063.3	25.0
11	38.0	5.811	32.01100	9993.9	25.0
12	40.0	5.790	32.34500	9996.6	25.0
13	42.0	5.795	32.67800	9990.5	25.0
14	44.0	5.803	33.01100	9995.2	25.0
15	46.0	5.751	33.34400	9990.3	25.0
16	48.0	5.674	33.67700	10002.8	25.0
17	50.0	5.719	34.01000	9991.2	25.0
18	52.0	5.671	34.34300	9993.3	25.0
19	54.0	5.708	34.67700	9995.2	25.0
20	56.0	5.700	35.00999	9989.0	25.0
21	58.0	5.687	35.34300	10000.3	25.0
22	60.0	5.620	35.67600	9988.8	25.0
23	62.0	5.639	36.00900	9996.9	25.0
24	64.0	5.606	36.34200	9994.3	25.0
25	66.0	5.549	36.67500	10001.0	25.0
26	68.0	5.371	37.00900	9991.0	25.0
27	70.0	5.403	37.34200	9992.1	25.0
28	72.0	5.447	37.67500	9999.0	25.0
29	74.0	5.524	38.00800	9989.8	25.0
30	76.0	5.492	38.34100	9994.8	25.0
31	78.0	5.429	38.67400	9994.3	25.0
32	80.0	5.363	39.00700	9998.2	25.0
33	82.0	5.354	39.34100	9993.2	25.0
34	84.0	5.250	39.67400	9989.8	25.0
35	86.0	5.212	40.00000	9999.0	25.0
36	107.3	5.515	40.01300	9959.7	25.0
37	108.0	5.515	40.13000	9704.7	25.0
38	110.0	5.312	40.46300	9905.0	25.0
39	112.0	5.350	40.79600	9991.5	25.0
40	114.0	5.330	41.12900	9994.3	25.0
41	116.0	5.290	41.46300	9993.0	25.0
42	118.0	5.314	41.79600	9994.1	25.0
43	120.0	5.238	42.12900	9995.3	25.0
44	122.0	5.181	42.46200	9990.5	25.0
45	124.0	5.152	42.79499	9995.1	25.0
46	126.0	4.896	43.08900	9533.4	25.0
47	128.0	5.079	43.26900	5367.9	25.0
48	130.0	5.169	43.35699	3112.0	25.0
49	132.0	5.203	43.48500	3236.9	25.0
50	134.0	5.222	43.66800	5314.5	25.0
51	136.0	5.194	43.89700	6750.2	25.0
52	138.0	5.139	44.16800	8011.4	25.0
53	140.0	5.077	44.47600	9135.2	25.0
54	142.0	4.966	44.76400	9237.7	25.0
55	144.0	4.883	45.05700	8184.6	25.0
56	146.0	4.912	45.36399	9395.8	25.0
57	148.0	4.704	45.64100	8956.1	25.0
58	150.0	4.873	45.78699	4361.9	25.0
59	152.0	4.816	46.01900	6340.6	25.0
60	154.0	4.680	46.29600	8647.2	25.0
61	156.0	4.750	46.48400	5791.6	25.0
62	158.0	4.778	46.75200	7695.4	25.0
63	160.0	4.745	47.02999	8481.5	25.0
64	162.0	4.785	47.29900	8039.8	25.0
65	164.0	4.593	47.55799	7939.1	25.0
66	166.0	4.514	47.61300	2615.3	25.0
67	168.0	4.604	47.66899	1088.8	25.0
68	170.0	4.642	47.75999	2564.6	25.0
69	172.0	4.687	47.91000	4198.1	25.0
70	174.0	4.391	48.07700	5831.5	25.0
71	176.0	4.500	48.12900	1454.0	25.0
72	178.0	4.481	48.21300	2342.0	25.0
73	180.0	4.464	48.35300	3893.0	25.0
74	182.0	4.265	48.50800	5303.6	25.0
75	184.0	4.449	48.56800	1780.6	25.0
76	186.0	4.507	48.66700	2708.3	25.0
77	188.0	4.471	48.82800	4512.7	25.0
78	190.0	4.309	49.00800	5850.5	25.0
79	192.0	4.289	49.05900	1976.9	25.0
80	194.0	4.316	49.13000	1744.8	25.0
81	196.0	4.256	49.24500	3230.6	25.0
82	198.0	4.197	49.32700	3039.7	25.0
83	200.0	4.196	49.39200	1502.2	25.0
84	202.0	4.124	49.44199	1828.6	25.0
85	204.0	4.203	49.48100	925.3	25.0
86	206.0	4.224	49.54700	1825.1	25.0
87	208.0	4.198	49.65300	2980.2	25.0
88	210.0	4.151	49.78699	4098.0	25.0
89	212.0	4.143	49.87700	2967.5	25.0
90	214.0	4.066	49.98500	2897.9	25.0
91	235.6	4.190	50.00200	3141.7	25.0
92	236.0	4.191	50.01500	3177.7	25.0
93	238.0	4.132	50.10400	2417.4	25.0
94	240.0	4.017	50.16199	2171.1	25.0
95	242.0	3.966	50.21700	1288.6	25.0
96	244.0	3.870	50.29000	2334.7	25.0
97	246.0	3.926	50.32399	1095.6	25.0
98	248.0	3.929	50.37700	1446.8	25.0
99	250.0	3.897	50.45800	2367.9	25.0
100	252.0	3.850	50.50100	1624.5	25.0
101	254.0	3.869	50.54599	1070.8	25.0
102	256.0	3.859	50.61599	2029.9	25.0
103	258.0	3.731	50.67799	2195.3	25.0
104	260.0	3.777	50.69799	654.2	25.0
105	262.0	3.802	50.73000	849.0	25.0
106	264.0	3.724	50.78199	1451.7	25.0
107	266.0	3.773	50.82100	1342.5	25.0
108	268.0	3.722	50.87099	1395.4	25.0
109	270.0	3.710	50.91199	1261.1	25.0
110	272.0	3.693	50.96700	1669.5	25.0
111	274.0	3.684	50.99900	1077.6	25.0
112	276.0	3.725	51.03999	1086.6	25.0
113	278.0	3.610	51.07700	1406.7	25.0
114	280.0	3.669	51.08900	598.4	25.0
115	282.0	3.696	51.10799	394.5	25.0
116	284.0	3.647	51.13900	900.7	25.0
117	286.0	3.684	51.16800	896.1	25.0
118	288.0	3.595	51.21400	1313.5	25.0
119	290.0	3.606	51.22699	900.1	25.0
120	292.0	3.652	51.24200	357.2	25.0
121	294.0	3.637	51.26799	734.3	25.0
122	296.0	3.599	51.30999	1186.0	25.0
123	298.0	3.608	51.34499	1142.8	25.0
124	300.0	3.626	51.39000	1280.7	25.0
125	302.0	3.574	51.42599	1306.0	25.0
126	304.0	3.599	51.44300	544.0	25.0
127	306.0	3.616	51.46999	743.4	25.0
128	308.0	3.583	51.51199	1227.3	25.0
129	310.0	3.580	51.55600	1350.1	25.0
130	312.0	3.577	51.59999	1314.0	25.0
131	314.0	3.538	51.62899	1041.1	25.0
132	316.0	3.558	51.65400	601.5	25.0
133	318.0	3.520	51.69099	1092.1	25.0
134	320.0	3.525	51.70700	719.9	25.0
135	322.0	3.544	51.73100	574.4	25.0
136	324.0	3.525	51.75299	793.5	25.0
137	326.0	3.521	51.77200	507.3	25.0
138	328.0	3.516	51.80500	936.9	25.0
139	330.0	3.502	51.84200	1153.4	25.0
140	332.0	3.503	51.87799	1095.4	25.0
141	334.0	3.490	51.91499	1098.6	25.0
142	336.0	3.480	51.95100	1083.7	25.0
143	338.0	3.462	51.98600	1046.8	25.0
144	340.0	3.483	52.02000	1018.3	25.0
145	342.0	3.453	52.05099	1004.5	25.0
146	344.0	3.419	52.07399	667.5	25.0
147	346.0	3.448	52.09499	638.0	25.0
148	348.0	3.439	52.12600	892.7	25.0
149	350.0	3.420	52.15200	925.4	25.0
150	352.0	3.434	52.16999	523.4	25.0
151	354.0	3.429	52.19699	759.9	25.0
152	356.0	3.439	52.22900	965.5	25.0
153	358.0	3.434	52.25999	946.8	25.0
154	360.0	3.421	52.29100	929.7	25.0
155	362.0	3.416	52.31100	719.3	25.0
156	364.0	3.415	52.33500	578.1	25.0
157	366.0	3.402	52.36399	895.5	25.0
158	368.0	3.382	52.39299	877.5	25.0
159	370.0	3.387	52.41999	840.0	25.0
160	372.0	3.382	52.44799	836.8	25.0
161	374.0	3.384	52.47599	835.9	25.0
162	376.0	3.384	52.50399	839.0	25.0
163	378.0	3.373	52.53199	832.6	25.0
164	380.0	3.359	52.55899	811.4	25.0
165	382.0	3.363	52.58500	786.3	25.0
166	384.0	3.363	52.61200	811.9	25.0
167	386.0	3.362	52.63800	790.3	25.0
168	388.0	3.353	52.66499	787.4	25.0
169	390.0	3.350	52.69099	772.9	25.0
170	392.0	3.337	52.71600	772.9	25.0
171	394.0	3.334	52.74099	755.3	25.0
172	396.0	3.341	52.76600	755.2	25.0
173	398.0	3.339	52.79200	750.2	25.0
174	400.0	3.326	52.81599	743.6	25.0
175	402.0	3.315	52.84100	729.7	25.0
176	404.0	3.315	52.86399	718.9	25.0
177	406.0	3.314	52.88900	719.8	25.0
178	408.0	3.298	52.91199	714.6	25.0
179	410.0	3.310	52.93499	693.8	25.0
180	412.0	3.316	52.95900	711.1	25.0
181	414.0	3.302	52.98299	705.6	25.0
182	416.0	3.288	53.00600	693.1	25.0
183	418.0	3.293	53.02800	679.3	25.0
184	420.0	3.286	53.05099	681.7	25.0
185	422.0	3.290	53.07399	674.2	25.0
186	424.0	3.278	53.09399	657.5	25.0
187	426.0	3.287	53.11200	515.3	25.0
188	428.0	3.291	53.13499	675.7	25.0
189	430.0	3.269	53.15400	650.4	25.0
190	432.0	3.281	53.16999	461.0	25.0
191	434.0	3.270	53.19199	648.0	25.0
192	436.0	3.266	53.21299	654.1	25.0
193	438.0	3.272	53.23499	653.0	25.0
194	440.0	3.261	53.25700	649.4	25.0
195	442.0	3.262	53.27800	642.6	25.0
196	444.0	3.269	53.29900	639.2	25.0
197	446.0	3.267	53.32100	656.1	25.0
198	448.0	3.253	53.34200	639.2	25.0
199	450.0	3.258	53.35999	563.0	25.0
200	452.0	3.250	53.37999	569.0	25.0
201	454.0	3.255	53.40099	634.3	25.0
202	456.0	3.249	53.42199	623.2	25.0
203	458.0	3.245	53.44299	618.9	25.0
204	460.0	3.230	53.46299	613.1	25.0
205	462.0	3.241	53.48399	627.3	25.0
206	464.0	3.232	53.50399	610.9	25.0
207	466.0	3.238	53.52399	600.0	25.0
208	468.0	3.231	53.54499	625.0	25.0
209	470.0	3.231	53.56499	613.1	25.0
210	472.0	3.228	53.58500	600.0	25.0
211	474.0	3.232	53.60500	600.0	25.0
212	476.0	3.223	53.62500	600.0	25.0
213	478.0	3.212	53.64500	600.0	25.0
214	480.0	3.219	53.66399	578.7	25.0
215	482.0	3.210	53.68399	585.1	25.0
216	484.0	3.204	53.70300	585.6	25.0
217	486.0	3.214	53.72300	583.0	25.0
218	488.0	3.215	53.74200	574.1	25.0
